id,name,type,status,layer,module,feature,description,file_path,related_files,parent_id,child_ids,depends_on,used_by,ui_related,api_related,database_related,tests_related,docs_related,agent_related,risk_level,completion_percent,last_verified_at,verification_status,notes
SOAR-API-PROFILE-APIKEY-TEST,POST /dashboard/profile/apiKeys/test,api_route,verified_local,backend,api-profile,profile-api-keys,"Authenticated provided-credential exchange connection test endpoint.",apps/api/src/modules/profile/apiKey/apiKey.routes.ts,apps/api/src/modules/profile/apiKey/apiKey.controller.ts;apps/api/src/modules/profile/apiKey/apiKey.service.ts,SOAR-FEATURE-PROFILE-API-KEYS,,SOAR-CONTROLLER-PROFILE-API-KEYS;SOAR-SERVICE-PROFILE-API-KEYS;SOAR-SERVICE-PROFILE-API-KEY-PROBE,SOAR-SERVICE-WEB-API-KEYS,,SOAR-API-PROFILE-APIKEY-CREATE,SOAR-DB-LOG,SOAR-TEST-PROFILE-API-KEY-PROBE;SOAR-TEST-PROFILE-API-KEYS-API,SOAR-DOC-API-PROFILE,,critical,95,2026-05-24,verified_local,"Typed API route view."
SOAR-API-PROFILE-APIKEY-STORED-TEST,POST /dashboard/profile/apiKeys/:id/test,api_route,verified_local,backend,api-profile,profile-api-keys,"Authenticated stored-credential exchange connection test endpoint.",apps/api/src/modules/profile/apiKey/apiKey.routes.ts,apps/api/src/modules/profile/apiKey/apiKey.controller.ts;apps/api/src/modules/profile/apiKey/apiKey.service.ts,SOAR-FEATURE-PROFILE-API-KEYS,,SOAR-CONTROLLER-PROFILE-API-KEYS;SOAR-SERVICE-PROFILE-API-KEYS;SOAR-SERVICE-PROFILE-API-KEY-PROBE,SOAR-SERVICE-WEB-API-KEYS,,SOAR-API-PROFILE-APIKEY-LIST,SOAR-DB-API-KEY;SOAR-DB-LOG,SOAR-TEST-PROFILE-API-KEY-PROBE;SOAR-TEST-PROFILE-API-KEYS-API,SOAR-DOC-API-PROFILE,,critical,95,2026-05-24,verified_local,"Typed API route view."
SOAR-API-PROFILE-APIKEY-ROTATE,POST /dashboard/profile/apiKeys/:id/rotate,api_route,verified_local,backend,api-profile,profile-api-keys,"Authenticated API-key secret rotation endpoint.",apps/api/src/modules/profile/apiKey/apiKey.routes.ts,apps/api/src/modules/profile/apiKey/apiKey.controller.ts;apps/api/src/modules/profile/apiKey/apiKey.service.ts,SOAR-FEATURE-PROFILE-API-KEYS,,SOAR-CONTROLLER-PROFILE-API-KEYS;SOAR-TYPES-PROFILE-API-KEYS;SOAR-SERVICE-PROFILE-API-KEYS,SOAR-SERVICE-WEB-API-KEYS,,SOAR-API-PROFILE-APIKEY-LIST,SOAR-DB-API-KEY;SOAR-DB-LOG,SOAR-TEST-PROFILE-API-KEYS-API,SOAR-DOC-API-PROFILE,,critical,95,2026-05-24,verified_local,"Typed API route view."
SOAR-API-PROFILE-APIKEY-REVOKE,POST /dashboard/profile/apiKeys/:id/revoke,api_route,verified_local,backend,api-profile,profile-api-keys,"Authenticated API-key revoke endpoint.",apps/api/src/modules/profile/apiKey/apiKey.routes.ts,apps/api/src/modules/profile/apiKey/apiKey.controller.ts;apps/api/src/modules/profile/apiKey/apiKey.service.ts,SOAR-FEATURE-PROFILE-API-KEYS,,SOAR-CONTROLLER-PROFILE-API-KEYS;SOAR-SERVICE-PROFILE-API-KEYS,SOAR-SERVICE-WEB-API-KEYS,,SOAR-API-PROFILE-APIKEY-LIST,SOAR-DB-API-KEY;SOAR-DB-LOG,SOAR-TEST-PROFILE-API-KEYS-API,SOAR-DOC-API-PROFILE,,critical,95,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-LIST,GET /dashboard/bots,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot list route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/bots.service.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOTS,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-GET,SOAR-DB-BOT,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,high,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-GET,GET /dashboard/bots/:id,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot detail route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/bots.service.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOTS,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-UPDATE,SOAR-DB-BOT;SOAR-DB-BOT-MARKET-GROUP,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,high,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-CREATE,POST /dashboard/bots,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot create route with wallet strategy market group consent and entitlement validation.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/bots.service.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-TYPES-BOTS;SOAR-SERVICE-BOTS;SOAR-SERVICE-BOT-CONTEXT-VALIDATION;SOAR-SERVICE-BOT-ACTIVATION-POLICY,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-LIST,SOAR-DB-BOT;SOAR-DB-WALLET;SOAR-DB-API-KEY;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,critical,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-UPDATE,PUT /dashboard/bots/:id,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot update route with mode switch and canonical topology validation.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/bots.service.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-TYPES-BOTS;SOAR-SERVICE-BOTS;SOAR-SERVICE-BOT-CONTEXT-VALIDATION;SOAR-SERVICE-BOT-CANONICAL-UPDATE-SCOPE,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-GET,SOAR-DB-BOT;SOAR-DB-WALLET;SOAR-DB-BOT-MARKET-GROUP,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,critical,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-DELETE,DELETE /dashboard/bots/:id,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot delete route with trading/runtime cleanup contract.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts;apps/api/src/modules/bots/bots.service.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOTS,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-LIST,SOAR-DB-BOT;SOAR-DB-RUNTIME-SESSION;SOAR-DB-POSITION;SOAR-DB-ORDER,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,critical,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-MARKET-GROUPS-LIST,GET /dashboard/bots/:id/market-groups,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot market-group list route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOT-MARKET-GROUPS,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-MARKET-GROUP-CREATE,SOAR-DB-BOT-MARKET-GROUP,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,high,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-MARKET-GROUP-CREATE,POST /dashboard/bots/:id/market-groups,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated bot market-group create route.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOT-MARKET-GROUPS,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-MARKET-GROUPS-LIST,SOAR-DB-BOT-MARKET-GROUP;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,critical,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-BOT-MARKET-GROUP-STRATEGY-ATTACH,POST /dashboard/bots/:id/market-groups/:groupId/strategies,api_route,verified_local,backend,api-bots,bot-setup,"Authenticated strategy-link attach route for bot market groups.",apps/api/src/modules/bots/bots.routes.ts,apps/api/src/modules/bots/bots.controller.ts,SOAR-FEATURE-BOT-SETUP,,SOAR-CONTROLLER-BOTS;SOAR-SERVICE-BOT-MARKET-GROUPS,SOAR-SERVICE-WEB-BOTS-API,,SOAR-API-BOT-MARKET-GROUPS-LIST,SOAR-DB-MARKET-GROUP-STRATEGY-LINK;SOAR-DB-STRATEGY,SOAR-TEST-BOT-SETUP-API,SOAR-DOC-API-BOTS,,critical,90,2026-05-24,verified_local,"Typed API route view."
SOAR-API-STRATEGY-LIST,GET /dashboard/strategies,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy list endpoint scoped to the current user.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-SERVICE-STRATEGIES,SOAR-SERVICE-WEB-STRATEGIES,,SOAR-API-STRATEGY-GET,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,high,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-IMPORT,POST /dashboard/strategies/import,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy import endpoint with payload validation and create semantics.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-SERVICE-STRATEGIES;SOAR-TYPES-STRATEGIES,SOAR-SERVICE-WEB-STRATEGIES,,SOAR-API-STRATEGY-LIST,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-GET,GET /dashboard/strategies/:id,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy detail endpoint.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-SERVICE-STRATEGIES,SOAR-SERVICE-WEB-STRATEGIES,,SOAR-API-STRATEGY-UPDATE,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,high,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-EXPORT,GET /dashboard/strategies/:id/export,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy export endpoint for portable strategy payloads.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-SERVICE-STRATEGIES,SOAR-SERVICE-WEB-STRATEGIES,,SOAR-API-STRATEGY-GET,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,high,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-CREATE,POST /dashboard/strategies,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy create endpoint with config validation.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-TYPES-STRATEGIES;SOAR-SERVICE-STRATEGIES;SOAR-SERVICE-STRATEGY-CONFIG-VALIDATION,SOAR-SERVICE-WEB-STRATEGIES;SOAR-FEATURE-BOT-SETUP,,SOAR-API-STRATEGY-LIST,SOAR-DB-STRATEGY,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-UPDATE,PUT /dashboard/strategies/:id,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy update endpoint blocked when used by an active bot.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-TYPES-STRATEGIES;SOAR-SERVICE-STRATEGIES;SOAR-SERVICE-STRATEGY-CONFIG-VALIDATION,SOAR-SERVICE-WEB-STRATEGIES;SOAR-FEATURE-BOT-SETUP,,SOAR-API-STRATEGY-GET,SOAR-DB-STRATEGY;SOAR-DB-BOT;SOAR-DB-MARKET-GROUP-STRATEGY-LINK,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-DELETE,DELETE /dashboard/strategies/:id,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy delete endpoint blocked by active bot or linked records.",apps/api/src/modules/strategies/strategies.routes.ts,apps/api/src/modules/strategies/strategies.controller.ts;apps/api/src/modules/strategies/strategies.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-CONTROLLER-STRATEGIES;SOAR-SERVICE-STRATEGIES,SOAR-SERVICE-WEB-STRATEGIES,,SOAR-API-STRATEGY-LIST,SOAR-DB-STRATEGY;SOAR-DB-BOT;SOAR-DB-MARKET-GROUP-STRATEGY-LINK,SOAR-TEST-STRATEGIES-API,SOAR-DOC-API-STRATEGIES,,critical,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-STRATEGY-INDICATORS,GET /dashboard/strategies/indicators,api_route,verified_local,backend,api-strategies,strategies,"Authenticated strategy indicator catalog endpoint.",apps/api/src/modules/strategies/indicators/indicators.routes.ts,apps/api/src/modules/strategies/indicators/indicators.controller.ts;apps/api/src/modules/strategies/indicators/indicators.service.ts,SOAR-FEATURE-STRATEGIES,,SOAR-SERVICE-STRATEGY-INDICATORS,SOAR-SERVICE-WEB-STRATEGIES;SOAR-COMP-STRATEGY-FORM-SECTIONS,SOAR-COMP-STRATEGY-FORM-SECTIONS,SOAR-SERVICE-STRATEGY-INDICATORS,,SOAR-TEST-STRATEGY-INDICATORS;SOAR-TEST-STRATEGIES-WEB,SOAR-DOC-API-STRATEGIES,,medium,90,2026-05-24,verified_local,"Typed API route view for Strategies backfill."
SOAR-API-MARKET-UNIVERSE-LIST,GET /dashboard/markets/universes,api_route,verified_local,backend,api-markets,markets,"Authenticated market universe list endpoint scoped to the current user.",apps/api/src/modules/markets/markets.routes.ts,apps/api/src/modules/markets/markets.controller.ts;apps/api/src/modules/markets/markets.service.ts,SOAR-FEATURE-MARKETS,,SOAR-CONTROLLER-MARKETS;SOAR-SERVICE-MARKETS,SOAR-SERVICE-WEB-MARKETS,,SOAR-API-MARKET-UNIVERSE-GET,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,high,90,2026-05-24,verified_local,"Typed API route view for Markets backfill."
SOAR-API-MARKET-UNIVERSE-GET,GET /dashboard/markets/universes/:id,api_route,verified_local,backend,api-markets,markets,"Authenticated market universe detail endpoint.",apps/api/src/modules/markets/markets.routes.ts,apps/api/src/modules/markets/markets.controller.ts;apps/api/src/modules/markets/markets.service.ts,SOAR-FEATURE-MARKETS,,SOAR-CONTROLLER-MARKETS;SOAR-SERVICE-MARKETS,SOAR-SERVICE-WEB-MARKETS,,SOAR-API-MARKET-UNIVERSE-UPDATE,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,high,90,2026-05-24,verified_local,"Typed API route view for Markets backfill."
SOAR-API-MARKET-CATALOG,GET /dashboard/markets/catalog,api_route,verified_local,backend,api-markets,markets,"Authenticated market catalog endpoint with exchange marketType and base-currency filtering.",apps/api/src/modules/markets/markets.routes.ts,apps/api/src/modules/markets/markets.controller.ts;apps/api/src/modules/markets/markets.service.ts,SOAR-FEATURE-MARKETS,,SOAR-CONTROLLER-MARKETS;SOAR-TYPES-MARKETS;SOAR-SERVICE-MARKETS;SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,SOAR-SERVICE-WEB-MARKETS;SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-COMP-MARKET-UNIVERSE-FORM,SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,,SOAR-TEST-MARKETS-API;SOAR-TEST-MARKETS-WEB,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed API route view for Markets backfill."
SOAR-API-MARKET-UNIVERSE-CREATE,POST /dashboard/markets/universes,api_route,verified_local,backend,api-markets,markets,"Authenticated market universe create endpoint with normalized symbol lists.",apps/api/src/modules/markets/markets.routes.ts,apps/api/src/modules/markets/markets.controller.ts;apps/api/src/modules/markets/markets.service.ts,SOAR-FEATURE-MARKETS,,SOAR-CONTROLLER-MARKETS;SOAR-TYPES-MARKETS;SOAR-SERVICE-MARKETS,SOAR-SERVICE-WEB-MARKETS;SOAR-FEATURE-BOT-SETUP,,SOAR-API-MARKET-UNIVERSE-LIST,SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed API route view for Markets backfill."
SOAR-API-MARKET-UNIVERSE-UPDATE,PUT /dashboard/markets/universes/:id,api_route,verified_local,backend,api-markets,markets,"Authenticated market universe update endpoint blocked when used by active bot and syncing dependent symbol groups.",apps/api/src/modules/markets/markets.routes.ts,apps/api/src/modules/markets/markets.controller.ts;apps/api/src/modules/markets/markets.service.ts,SOAR-FEATURE-MARKETS,,SOAR-CONTROLLER-MARKETS;SOAR-TYPES-MARKETS;SOAR-SERVICE-MARKETS;SOAR-SERVICE-MARKET-CATALOG-SYMBOL-RESOLVER,SOAR-SERVICE-WEB-MARKETS;SOAR-FEATURE-BOT-SETUP,,SOAR-API-MARKET-UNIVERSE-GET,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP;SOAR-DB-BOT,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed API route view for Markets backfill."
SOAR-API-MARKET-UNIVERSE-DELETE,DELETE /dashboard/markets/universes/:id,api_route,verified_local,backend,api-markets,markets,"Authenticated market universe delete endpoint blocked by active bot and backtest-history references.",apps/api/src/modules/markets/markets.routes.ts,apps/api/src/modules/markets/markets.controller.ts;apps/api/src/modules/markets/markets.service.ts,SOAR-FEATURE-MARKETS,,SOAR-CONTROLLER-MARKETS;SOAR-SERVICE-MARKETS,SOAR-SERVICE-WEB-MARKETS,,SOAR-API-MARKET-UNIVERSE-LIST,SOAR-DB-MARKET-UNIVERSE;SOAR-DB-SYMBOL-GROUP;SOAR-DB-BOT;SOAR-DB-BOT-MARKET-GROUP,SOAR-TEST-MARKETS-API,SOAR-DOC-API-MARKETS,,critical,90,2026-05-24,verified_local,"Typed API route view for Markets backfill."
SOAR-API-BACKTEST-RUN-LIST,GET /dashboard/backtests/runs,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest run list endpoint.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-WEB-BACKTESTS,,SOAR-API-BACKTEST-RUN-GET,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-BACKTEST-RUN-GET,GET /dashboard/backtests/runs/:id,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest run detail endpoint.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-WEB-BACKTESTS,,SOAR-API-BACKTEST-RUN-TRADES,SOAR-DB-BACKTEST-RUN,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-BACKTEST-RUN-TRADES,GET /dashboard/backtests/runs/:id/trades,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest run trades endpoint.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-TYPES-BACKTESTS;SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-WEB-BACKTESTS,,SOAR-API-BACKTEST-RUN-REPORT,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,high,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-BACKTEST-RUN-REPORT,GET /dashboard/backtests/runs/:id/report,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest run report endpoint with lifecycle payload semantics.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-SERVICE-BACKTESTS;SOAR-SERVICE-BACKTEST-REPORT-LIFECYCLE,SOAR-SERVICE-WEB-BACKTESTS;SOAR-FEATURE-REPORTS,,SOAR-API-BACKTEST-RUN-GET,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-REPORT,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-BACKTEST-RUN-TIMELINE,GET /dashboard/backtests/runs/:id/timeline,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest timeline endpoint for replay context chunks indicators candles and events.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-TYPES-BACKTESTS;SOAR-SERVICE-BACKTESTS;SOAR-SERVICE-BACKTEST-RANGE;SOAR-SERVICE-BACKTEST-REPLAY-CORE,SOAR-SERVICE-WEB-BACKTESTS;SOAR-COMP-BACKTEST-RUN-DETAILS,,SOAR-API-BACKTEST-RUN-GET,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE,SOAR-TEST-BACKTESTS-API;SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-BACKTEST-RUN-CREATE,POST /dashboard/backtests/runs,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest run create endpoint with strategy market-universe range and queue job setup.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-TYPES-BACKTESTS;SOAR-SERVICE-BACKTESTS;SOAR-SERVICE-BACKTEST-RANGE;SOAR-SERVICE-BACKTEST-RUN-QUEUE,SOAR-SERVICE-WEB-BACKTESTS;SOAR-FEATURE-STRATEGIES;SOAR-FEATURE-MARKETS,,SOAR-API-BACKTEST-RUN-GET,SOAR-DB-BACKTEST-RUN;SOAR-DB-STRATEGY;SOAR-DB-MARKET-UNIVERSE,SOAR-TEST-BACKTESTS-API;SOAR-TEST-BACKTEST-REPLAY,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-BACKTEST-RUN-DELETE,DELETE /dashboard/backtests/runs/:id,api_route,verified_local,backend,api-backtests,backtests,"Authenticated backtest run delete endpoint with cascade cleanup.",apps/api/src/modules/backtests/backtests.routes.ts,apps/api/src/modules/backtests/backtests.controller.ts;apps/api/src/modules/backtests/backtests.service.ts,SOAR-FEATURE-BACKTESTS,,SOAR-CONTROLLER-BACKTESTS;SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-WEB-BACKTESTS,,SOAR-API-BACKTEST-RUN-LIST,SOAR-DB-BACKTEST-RUN;SOAR-DB-BACKTEST-TRADE;SOAR-DB-BACKTEST-REPORT,SOAR-TEST-BACKTESTS-API,SOAR-DOC-API-BACKTESTS,,critical,90,2026-05-24,verified_local,"Typed API route view for Backtests backfill."
SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,GET /dashboard/reports/cross-mode-performance,api_route,verified_local,backend,api-reports,reports,"Authenticated cross-mode performance summary endpoint for BACKTEST PAPER and LIVE rows.",apps/api/src/modules/reports/reports.routes.ts,apps/api/src/modules/reports/reports.controller.ts;apps/api/src/modules/reports/reports.service.ts,SOAR-FEATURE-REPORTS,,SOAR-CONTROLLER-REPORTS;SOAR-SERVICE-REPORTS,SOAR-SERVICE-WEB-REPORTS,,SOAR-CONTROLLER-REPORTS,SOAR-DB-BACKTEST-REPORT;SOAR-DB-TRADE;SOAR-DB-BOT,SOAR-TEST-REPORTS-API,SOAR-DOC-API-REPORTS,,critical,90,2026-05-24,verified_local,"Typed API route view for Reports backfill."
SOAR-API-LOGS-LIST,GET /dashboard/logs,api_route,verified_local,backend,api-logs,logs-audit,"Authenticated audit log list endpoint with filters and pagination bounds.",apps/api/src/modules/logs/logs.routes.ts,apps/api/src/modules/logs/logs.controller.ts;apps/api/src/modules/logs/logs.service.ts,SOAR-FEATURE-LOGS-AUDIT,,SOAR-CONTROLLER-LOGS;SOAR-TYPES-LOGS;SOAR-SERVICE-LOGS,SOAR-SERVICE-WEB-LOGS,,SOAR-CONTROLLER-LOGS,SOAR-DB-LOG,SOAR-TEST-LOGS-API,SOAR-DOC-API-LOGS,,high,90,2026-05-24,verified_local,"Typed API route view for Logs/Audit Trail backfill."
